Identifier,Identifier_Status,Announcement_Type,Announcement_Date,Issue,Issue_No,Status,Country,Maturity,Amt,Company,Company_No,Prev_Rating,Prev_Time,Curr_Rating,Curr_Time
306648,Valid,Others,,,,,,,,,,,,,
306685,Valid,Others,,,,,,,,,,,,,
306774,Valid,Others,,,,,,,,,,,,,
306801,Valid,Others,,,,,,,,,,,,,
306826,Valid,Others,,,,,,,,,,,,,
306926,Valid,Others,,,,,,,,,,,,,
307090,Valid,Others,,,,,,,,,,,,,
307134,Valid,Others,,,,,,,,,,,,,
307135,Valid,Others,,,,,,,,,,,,,
307221,Valid,Others,,,,,,,,,,,,,
307288,Valid,Others,,,,,,,,,,,,,
307403,Valid,Others,,,,,,,,,,,,,
307411,Valid,Update,"February 02, 2005  ",,,,,,,,,,,,
307621,Valid,Others,,,,,,,,,,,,,
307652,Valid,Others,,,,,,,,,,,,,
307829,Valid,Others,,,,,,,,,,,,,
307832,Valid,Update,"February 10, 2005  ",,,,,,,,,,,,
307956,Valid,Others,,,,,,,,,,,,,
308022,Valid,Others,,,,,,,,,,,,,
308156,Valid,Others,,,,,,,,,,,,,
308180,Valid,Others,,,,,,,,,,,,,
308317,Valid,Others,,,,,,,,,,,,,
308501,Valid,Others,,,,,,,,,,,,,
308531,Valid,Others,,,,,,,,,,,,,
308545,Valid,Others,,,,,,,,,,,,,
308697,Valid,Others,,,,,,,,,,,,,
308785,Valid,Others,,,,,,,,,,,,,
308826,Valid,Update,"March 04, 2005  ",,,,,,,,,,,,
308829,Valid,Update,"March 04, 2005  ",,,,,,,,,,,,
308867,Valid,Others,,,,,,,,,,,,,
308994,Valid,Others,,,,,,,,,,,,,
309042,Valid,Others,,,,,,,,,,,,,
309094,Valid,Update,"March 11, 2005  ",,,,,,,,,,,,
309226,Valid,Update,"March 15, 2005  ",,,,,,,,,,,,
309306,Valid,Others,,,,,,,,,,,,,
309350,Valid,Others,,,,,,,,,,,,,
309365,Valid,Others,,,,,,,,,,,,,
309393,Valid,Others,,,,,,,,,,,,,
309402,Valid,Others,,,,,,,,,,,,,
309445,Valid,Others,,,,,,,,,,,,,
309474,Valid,Others,,,,,,,,,,,,,
309477,Valid,Others,,,,,,,,,,,,,
309516,Valid,Others,,,,,,,,,,,,,
309517,Valid,Update,"March 18, 2005  ",,,,,,,,,,,,
309533,Valid,Others,,,,,,,,,,,,,
309539,Valid,Others,,,,,,,,,,,,,
309540,Valid,Others,,,,,,,,,,,,,
309541,Valid,Others,,,,,,,,,,,,,
309542,Valid,Others,,,,,,,,,,,,,
309543,Valid,Others,,,,,,,,,,,,,
309544,Valid,Others,,,,,,,,,,,,,
309549,Valid,Others,,,,,,,,,,,,,
309556,Valid,Others,,,,,,,,,,,,,
309586,Valid,Others,,,,,,,,,,,,,
309605,Valid,Others,,,,,,,,,,,,,
309628,Valid,Others,,,,,,,,,,,,,
309629,Valid,Others,,,,,,,,,,,,,
309639,Valid,Others,,,,,,,,,,,,,
309660,Valid,Others,,,,,,,,,,,,,
309681,Valid,Others,,,,,,,,,,,,,
309682,Valid,Others,,,,,,,,,,,,,
309685,Valid,Update,"March 22, 2005  ",,,,,,,,,,,,
309692,Valid,Others,,,,,,,,,,,,,
309694,Valid,Update,"March 22, 2005  ",,,,,,,,,,,,
309695,Valid,Update,"March 22, 2005  ",,,,,,,,,,,,
309696,Valid,Others,,,,,,,,,,,,,
309748,Valid,Others,,,,,,,,,,,,,
309749,Valid,Others,,,,,,,,,,,,,
309788,Valid,Others,,,,,,,,,,,,,
309789,Valid,Others,,,,,,,,,,,,,
309790,Valid,Others,,,,,,,,,,,,,
309805,Valid,Others,,,,,,,,,,,,,
309814,Valid,Update,"March 24, 2005  ",,,,,,,,,,,,
309836,Valid,Others,,,,,,,,,,,,,
309837,Valid,Others,,,,,,,,,,,,,
309866,Valid,Others,,,,,,,,,,,,,
309872,Valid,Others,,,,,,,,,,,,,
309884,Valid,Others,,,,,,,,,,,,,
309905,Valid,Others,,,,,,,,,,,,,
309936,Valid,Others,,,,,,,,,,,,,
309937,Valid,Others,,,,,,,,,,,,,
309940,Valid,Others,,,,,,,,,,,,,
309942,Valid,Others,,,,,,,,,,,,,
309953,Valid,Others,,,,,,,,,,,,,
309954,Valid,Others,,,,,,,,,,,,,
309959,Valid,Others,,,,,,,,,,,,,
309995,Valid,Others,,,,,,,,,,,,,
309996,Valid,Others,,,,,,,,,,,,,
310100,Valid,Others,,,,,,,,,,,,,
310103,Valid,Others,,,,,,,,,,,,,
310107,Valid,Others,,,,,,,,,,,,,
310108,Valid,Others,,,,,,,,,,,,,
310109,Valid,Others,,,,,,,,,,,,,
310113,Valid,Others,,,,,,,,,,,,,
310114,Valid,Others,,,,,,,,,,,,,
310116,Valid,Others,,,,,,,,,,,,,
310118,Valid,Others,,,,,,,,,,,,,
310120,Valid,Others,,,,,,,,,,,,,
310121,Valid,Others,,,,,,,,,,,,,
310123,Valid,Others,,,,,,,,,,,,,
310126,Valid,Others,,,,,,,,,,,,,
310129,Valid,Others,,,,,,,,,,,,,
310132,Valid,Others,,,,,,,,,,,,,
310161,Valid,Others,,,,,,,,,,,,,
310167,Valid,Others,,,,,,,,,,,,,
310169,Valid,Others,,,,,,,,,,,,,
310183,Valid,Others,,,,,,,,,,,,,
310189,Valid,Others,,,,,,,,,,,,,
310192,Valid,Others,,,,,,,,,,,,,
310193,Valid,Others,,,,,,,,,,,,,
310203,Valid,Others,,,,,,,,,,,,,
310332,Valid,Others,,,,,,,,,,,,,
310333,Valid,Others,,,,,,,,,,,,,
310334,Valid,Others,,,,,,,,,,,,,
310336,Valid,Others,,,,,,,,,,,,,
310337,Valid,Others,,,,,,,,,,,,,
310354,Valid,Update,"April 01, 2005  ",,,,,,,,,,,,
310355,Valid,Others,,,,,,,,,,,,,
310357,Valid,Update,"April 01, 2005  ",,,,,,,,,,,,
310367,Valid,Others,,,,,,,,,,,,,
310389,Valid,Update,"April 04, 2005  ",,,,,,,,,,,,
310392,Valid,Others,,,,,,,,,,,,,
310421,Valid,Update,"April 04, 2005  ",,,,,,,,,,,,
310429,Valid,Update,"April 04, 2005  ",,,,,,,,,,,,
310447,Valid,Others,,,,,,,,,,,,,
310460,Valid,Others,,,,,,,,,,,,,
310465,Valid,Others,,,,,,,,,,,,,
310473,Valid,Others,,,,,,,,,,,,,
310478,Valid,Others,,,,,,,,,,,,,
310505,Valid,Others,,,,,,,,,,,,,
310547,Valid,Others,,,,,,,,,,,,,
310553,Valid,Others,,,,,,,,,,,,,
310582,Valid,Others,,,,,,,,,,,,,
310591,Valid,Others,,,,,,,,,,,,,
310611,Valid,Others,,,,,,,,,,,,,
310614,Valid,Others,,,,,,,,,,,,,
310633,Valid,Others,,,,,,,,,,,,,
310636,Valid,Others,,,,,,,,,,,,,
310647,Valid,Others,,,,,,,,,,,,,
310649,Valid,Others,,,,,,,,,,,,,
310651,Valid,Others,,,,,,,,,,,,,
310709,Valid,Others,,,,,,,,,,,,,
310713,Valid,Others,,,,,,,,,,,,,
310714,Valid,Others,,,,,,,,,,,,,
310733,Valid,Update,"April 07, 2005  ",,,,,,,,,,,,
310743,Valid,Others,,,,,,,,,,,,,
310752,Valid,Others,,,,,,,,,,,,,
310801,Valid,Others,,,,,,,,,,,,,
310803,Valid,Others,,,,,,,,,,,,,
310846,Valid,Others,,,,,,,,,,,,,
310851,Valid,Others,,,,,,,,,,,,,
310852,Valid,Others,,,,,,,,,,,,,
310853,Valid,Update,"April 11, 2005  ",,,,,,,,,,,,
310885,Valid,Others,,,,,,,,,,,,,
310886,Valid,Others,,,,,,,,,,,,,
310887,Valid,Others,,,,,,,,,,,,,
310888,Valid,Update,"April 12, 2005  ",,,,,,,,,,,,
310890,Valid,Others,,,,,,,,,,,,,
310896,Valid,Others,,,,,,,,,,,,,
310898,Valid,Others,,,,,,,,,,,,,
310909,Valid,Others,,,,,,,,,,,,,
310914,Valid,Update,"April 12, 2005  ",,,,,,,,,,,,
310915,Valid,Others,,,,,,,,,,,,,
310941,Valid,Others,,,,,,,,,,,,,
310942,Valid,Others,,,,,,,,,,,,,
310943,Valid,Others,,,,,,,,,,,,,
310952,Valid,Others,,,,,,,,,,,,,
310953,Valid,Others,,,,,,,,,,,,,
310954,Valid,Others,,,,,,,,,,,,,
310963,Valid,Others,,,,,,,,,,,,,
310965,Valid,Others,,,,,,,,,,,,,
310966,Valid,Others,,,,,,,,,,,,,
310982,Valid,Others,,,,,,,,,,,,,
310984,Valid,Others,,,,,,,,,,,,,
310985,Valid,Others,,,,,,,,,,,,,
310987,Valid,Others,,,,,,,,,,,,,
310989,Valid,Others,,,,,,,,,,,,,
310992,Valid,Others,,,,,,,,,,,,,
310993,Valid,Others,,,,,,,,,,,,,
310994,Valid,Others,,,,,,,,,,,,,
311000,Valid,Others,,,,,,,,,,,,,
311037,Valid,Others,,,,,,,,,,,,,
311044,Valid,Others,,,,,,,,,,,,,
311045,Valid,Others,,,,,,,,,,,,,
311055,Valid,Others,,,,,,,,,,,,,
311061,Valid,Others,,,,,,,,,,,,,
311070,Valid,Others,,,,,,,,,,,,,
311086,Valid,Others,,,,,,,,,,,,,
311087,Valid,Others,,,,,,,,,,,,,
311089,Valid,Others,,,,,,,,,,,,,
311090,Valid,Others,,,,,,,,,,,,,
311091,Valid,Others,,,,,,,,,,,,,
311093,Valid,Others,,,,,,,,,,,,,
311104,Valid,Others,,,,,,,,,,,,,
311107,Valid,Others,,,,,,,,,,,,,
311109,Valid,Others,,,,,,,,,,,,,
311120,Valid,Others,,,,,,,,,,,,,
311143,Valid,Others,,,,,,,,,,,,,
311145,Valid,Others,,,,,,,,,,,,,
311146,Valid,Others,,,,,,,,,,,,,
311147,Valid,Others,,,,,,,,,,,,,
311148,Valid,Others,,,,,,,,,,,,,
311150,Valid,Others,,,,,,,,,,,,,
311152,Valid,Others,,,,,,,,,,,,,
311153,Valid,Others,,,,,,,,,,,,,
311154,Valid,Others,,,,,,,,,,,,,
311155,Valid,Others,,,,,,,,,,,,,
311156,Valid,Others,,,,,,,,,,,,,
311163,Valid,Update,"April 14, 2005  ",,,,,,,,,,,,
311234,Valid,Update,"April 18, 2005  ",,,,,,,,,,,,
311238,Valid,Others,,,,,,,,,,,,,
311240,Valid,Others,,,,,,,,,,,,,
311241,Valid,Others,,,,,,,,,,,,,
311242,Valid,Others,,,,,,,,,,,,,
311243,Valid,Others,,,,,,,,,,,,,
311244,Valid,Others,,,,,,,,,,,,,
311248,Valid,Others,,,,,,,,,,,,,
311254,Valid,Update,"April 18, 2005  ",,,,,,,,,,,,
311262,Valid,Others,,,,,,,,,,,,,
311273,Valid,Others,,,,,,,,,,,,,
311276,Valid,Others,,,,,,,,,,,,,
311277,Valid,Others,,,,,,,,,,,,,
311278,Valid,Others,,,,,,,,,,,,,
311280,Valid,Others,,,,,,,,,,,,,
311281,Valid,Others,,,,,,,,,,,,,
311283,Valid,Update,"April 18, 2005  ",,,,,,,,,,,,
311293,Valid,Update,"April 18, 2005  ",,,,,,,,,,,,
311299,Valid,Others,,,,,,,,,,,,,
311308,Valid,Update,"April 18, 2005  ",,,,,,,,,,,,
311319,Valid,Others,,,,,,,,,,,,,
311329,Valid,Others,,,,,,,,,,,,,
311330,Valid,Others,,,,,,,,,,,,,
311331,Valid,Others,,,,,,,,,,,,,
311388,Valid,Others,,,,,,,,,,,,,
311389,Valid,Others,,,,,,,,,,,,,
311390,Valid,Others,,,,,,,,,,,,,
311391,Valid,Others,,,,,,,,,,,,,
311393,Valid,Others,,,,,,,,,,,,,
311394,Valid,Others,,,,,,,,,,,,,
311396,Valid,Others,,,,,,,,,,,,,
311397,Valid,Others,,,,,,,,,,,,,
311398,Valid,Others,,,,,,,,,,,,,
311399,Valid,Others,,,,,,,,,,,,,
311401,Valid,Others,,,,,,,,,,,,,
311402,Valid,Others,,,,,,,,,,,,,
311405,Valid,Others,,,,,,,,,,,,,
311414,Valid,Others,,,,,,,,,,,,,
311420,Valid,Others,,,,,,,,,,,,,
311421,Valid,Others,,,,,,,,,,,,,
311422,Valid,Others,,,,,,,,,,,,,
311425,Valid,Others,,,,,,,,,,,,,
311426,Valid,Others,,,,,,,,,,,,,
311428,Valid,Update,"April 19, 2005  ",,,,,,,,,,,,
311440,Valid,Update,"April 20, 2005  ",,,,,,,,,,,,
311441,Valid,Others,,,,,,,,,,,,,
311448,Valid,Others,,,,,,,,,,,,,
311452,Valid,Others,,,,,,,,,,,,,
311453,Valid,Others,,,,,,,,,,,,,
311455,Valid,Others,,,,,,,,,,,,,
311456,Valid,Others,,,,,,,,,,,,,
311473,Valid,Update,"April 20, 2005  ",,,,,,,,,,,,
311474,Valid,Others,,,,,,,,,,,,,
311475,Valid,Others,,,,,,,,,,,,,
311477,Valid,Update,"April 20, 2005  ",,,,,,,,,,,,
311482,Valid,Others,,,,,,,,,,,,,
311483,Valid,Others,,,,,,,,,,,,,
311488,Valid,Others,,,,,,,,,,,,,
311489,Valid,Others,,,,,,,,,,,,,
311506,Valid,Others,,,,,,,,,,,,,
311507,Valid,Others,,,,,,,,,,,,,
311508,Valid,Others,,,,,,,,,,,,,
311509,Valid,Others,,,,,,,,,,,,,
311510,Valid,Others,,,,,,,,,,,,,
311512,Valid,Others,,,,,,,,,,,,,
311513,Valid,Others,,,,,,,,,,,,,
311514,Valid,Others,,,,,,,,,,,,,
311532,Valid,Others,,,,,,,,,,,,,
311558,Valid,Others,,,,,,,,,,,,,
311559,Valid,Others,,,,,,,,,,,,,
311560,Valid,Others,,,,,,,,,,,,,
311580,Valid,Others,,,,,,,,,,,,,
311581,Valid,Others,,,,,,,,,,,,,
311582,Valid,Others,,,,,,,,,,,,,
311585,Valid,Others,,,,,,,,,,,,,
311587,Valid,Others,,,,,,,,,,,,,
311588,Valid,Others,,,,,,,,,,,,,
311591,Valid,Others,,,,,,,,,,,,,
311594,Valid,Others,,,,,,,,,,,,,
311595,Valid,Update,"April 21, 2005  ",,,,,,,,,,,,
311601,Valid,Update,"April 21, 2005  ",,,,,,,,,,,,
311609,Valid,Others,,,,,,,,,,,,,
311616,Valid,Others,,,,,,,,,,,,,
311618,Valid,Others,,,,,,,,,,,,,
311621,Valid,Others,,,,,,,,,,,,,
311623,Valid,Others,,,,,,,,,,,,,
311626,Valid,Update,"April 22, 2005  ",,,,,,,,,,,,
311628,Valid,Others,,,,,,,,,,,,,
311629,Valid,Others,,,,,,,,,,,,,
311630,Valid,Others,,,,,,,,,,,,,
311667,Valid,Others,,,,,,,,,,,,,
311669,Valid,Others,,,,,,,,,,,,,
311692,Valid,Others,,,,,,,,,,,,,
311693,Valid,Others,,,,,,,,,,,,,
311694,Valid,Others,,,,,,,,,,,,,
311695,Valid,Others,,,,,,,,,,,,,
311697,Valid,Others,,,,,,,,,,,,,
311707,Valid,Others,,,,,,,,,,,,,
311708,Valid,Others,,,,,,,,,,,,,
311713,Valid,Others,,,,,,,,,,,,,
311714,Valid,Others,,,,,,,,,,,,,
311719,Valid,Others,,,,,,,,,,,,,
311720,Valid,Others,,,,,,,,,,,,,
311721,Valid,Others,,,,,,,,,,,,,
311732,Valid,Others,,,,,,,,,,,,,
311737,Valid,Others,,,,,,,,,,,,,
311760,Valid,Update,"April 25, 2005  ",,,,,,,,,,,,
311764,Valid,Others,,,,,,,,,,,,,
311785,Valid,Others,,,,,,,,,,,,,
311786,Valid,Others,,,,,,,,,,,,,
311787,Valid,Others,,,,,,,,,,,,,
311788,Valid,Others,,,,,,,,,,,,,
311792,Valid,Update,"April 25, 2005  ",,,,,,,,,,,,
311794,Valid,Others,,,,,,,,,,,,,
311801,Valid,Others,,,,,,,,,,,,,
311802,Valid,Update,"April 25, 2005  ",,,,,,,,,,,,
311803,Valid,Others,,,,,,,,,,,,,
311808,Valid,Others,,,,,,,,,,,,,
311814,Valid,Others,,,,,,,,,,,,,
311815,Valid,Others,,,,,,,,,,,,,
311816,Valid,Others,,,,,,,,,,,,,
311817,Valid,Update,"April 26, 2005  ",,,,,,,,,,,,
311818,Valid,Others,,,,,,,,,,,,,
311826,Valid,Others,,,,,,,,,,,,,
311838,Valid,Others,,,,,,,,,,,,,
311844,Valid,Others,,,,,,,,,,,,,
311846,Valid,Others,,,,,,,,,,,,,
311847,Valid,Others,,,,,,,,,,,,,
311848,Valid,Others,,,,,,,,,,,,,
311868,Valid,Others,,,,,,,,,,,,,
311870,Valid,Others,,,,,,,,,,,,,
311871,Valid,Update,"April 26, 2005  ",,,,,,,,,,,,
311879,Valid,Others,,,,,,,,,,,,,
311880,Valid,Others,,,,,,,,,,,,,
311881,Valid,Others,,,,,,,,,,,,,
311882,Valid,Others,,,,,,,,,,,,,
311883,Valid,Others,,,,,,,,,,,,,
311884,Valid,Others,,,,,,,,,,,,,
311892,Valid,Others,,,,,,,,,,,,,
311893,Valid,Others,,,,,,,,,,,,,
311894,Valid,Others,,,,,,,,,,,,,
311895,Valid,Others,,,,,,,,,,,,,
311896,Valid,Others,,,,,,,,,,,,,
311897,Valid,Others,,,,,,,,,,,,,
311902,Valid,Others,,,,,,,,,,,,,
311905,Valid,Others,,,,,,,,,,,,,
311914,Valid,Others,,,,,,,,,,,,,
311916,Valid,Others,,,,,,,,,,,,,
311917,Valid,Update,"April 27, 2005  ",,,,,,,,,,,,
311922,Valid,Update,"April 27, 2005  ",,,,,,,,,,,,
311924,Valid,Others,,,,,,,,,,,,,
311932,Valid,Others,,,,,,,,,,,,,
311950,Valid,Others,,,,,,,,,,,,,
311951,Valid,Others,,,,,,,,,,,,,
311952,Valid,Update,"April 27, 2005  ",,,,,,,,,,,,
311954,Valid,Update,"April 27, 2005  ",,,,,,,,,,,,
311955,Valid,Others,,,,,,,,,,,,,
311958,Valid,Others,,,,,,,,,,,,,
311967,Valid,Others,,,,,,,,,,,,,
311978,Valid,Others,,,,,,,,,,,,,
311981,Valid,Others,,,,,,,,,,,,,
311982,Valid,Others,,,,,,,,,,,,,
311983,Valid,Update,"April 28, 2005  ",,,,,,,,,,,,
311985,Valid,Others,,,,,,,,,,,,,
311998,Valid,Others,,,,,,,,,,,,,
312000,Valid,Others,,,,,,,,,,,,,
312002,Valid,Others,,,,,,,,,,,,,
312007,Valid,Others,,,,,,,,,,,,,
312016,Valid,Others,,,,,,,,,,,,,
312017,Valid,Others,,,,,,,,,,,,,
312018,Valid,Others,,,,,,,,,,,,,
312020,Valid,Others,,,,,,,,,,,,,
312021,Valid,Others,,,,,,,,,,,,,
312023,Valid,Others,,,,,,,,,,,,,
312025,Valid,Others,,,,,,,,,,,,,
312035,Valid,Others,,,,,,,,,,,,,
312038,Valid,Others,,,,,,,,,,,,,
312040,Valid,Others,,,,,,,,,,,,,
312048,Valid,Others,,,,,,,,,,,,,
312049,Valid,Others,,,,,,,,,,,,,
312050,Valid,Others,,,,,,,,,,,,,
312051,Valid,Others,,,,,,,,,,,,,
312052,Valid,Others,,,,,,,,,,,,,
312060,Valid,Others,,,,,,,,,,,,,
312061,Valid,Others,,,,,,,,,,,,,
312066,Valid,Others,,,,,,,,,,,,,
312068,Valid,Others,,,,,,,,,,,,,
312071,Valid,Others,,,,,,,,,,,,,
312075,Valid,Others,,,,,,,,,,,,,
312080,Valid,Others,,,,,,,,,,,,,
312107,Valid,Update,"April 29, 2005  ",,,,,,,,,,,,
312109,Valid,Others,,,,,,,,,,,,,
312111,Valid,Others,,,,,,,,,,,,,
312112,Valid,Update,"April 29, 2005  ",,,,,,,,,,,,
312130,Valid,Others,,,,,,,,,,,,,
312131,Valid,Others,,,,,,,,,,,,,
312139,Valid,Others,,,,,,,,,,,,,
312140,Valid,Others,,,,,,,,,,,,,
312144,Valid,Others,,,,,,,,,,,,,
312145,Valid,Others,,,,,,,,,,,,,
312148,Valid,Others,,,,,,,,,,,,,
312225,Valid,Others,,,,,,,,,,,,,
312226,Valid,Others,,,,,,,,,,,,,
312228,Valid,Others,,,,,,,,,,,,,
312254,Valid,Others,,,,,,,,,,,,,
312272,Valid,Others,,,,,,,,,,,,,
312309,Valid,Others,,,,,,,,,,,,,
312313,Valid,Others,,,,,,,,,,,,,
312320,Valid,Others,,,,,,,,,,,,,
312322,Valid,Others,,,,,,,,,,,,,
312333,Valid,Others,,,,,,,,,,,,,
312336,Valid,Others,,,,,,,,,,,,,
312358,Valid,Others,,,,,,,,,,,,,
312363,Valid,Others,,,,,,,,,,,,,
312399,Valid,Others,,,,,,,,,,,,,
312411,Valid,Others,,,,,,,,,,,,,
312414,Valid,Others,,,,,,,,,,,,,
312415,Valid,Others,,,,,,,,,,,,,
312431,Valid,Others,,,,,,,,,,,,,
312436,Valid,Others,,,,,,,,,,,,,
312449,Valid,Others,,,,,,,,,,,,,
312477,Valid,Update,"May 06, 2005  ",,,,,,,,,,,,
312480,Valid,Others,,,,,,,,,,,,,
312526,Valid,Others,,,,,,,,,,,,,
312527,Valid,Update,"May 11, 2005  ",,,,,,,,,,,,
312533,Valid,Others,,,,,,,,,,,,,
312535,Valid,Others,,,,,,,,,,,,,
312536,Valid,Others,,,,,,,,,,,,,
312539,Valid,Update,"May 11, 2005  ",,,,,,,,,,,,
312540,Valid,Others,,,,,,,,,,,,,
312541,Valid,Others,,,,,,,,,,,,,
312542,Valid,Others,,,,,,,,,,,,,
312543,Valid,Others,,,,,,,,,,,,,
312545,Valid,Others,,,,,,,,,,,,,
312548,Valid,Others,,,,,,,,,,,,,
312553,Valid,Others,,,,,,,,,,,,,
312565,Valid,Others,,,,,,,,,,,,,
312586,Valid,Others,,,,,,,,,,,,,
312587,Valid,Others,,,,,,,,,,,,,
312589,Valid,Others,,,,,,,,,,,,,
312592,Valid,Others,,,,,,,,,,,,,
312594,Valid,Others,,,,,,,,,,,,,
312621,Valid,Update,"May 12, 2005  ",,,,,,,,,,,,
312624,Valid,Others,,,,,,,,,,,,,
312628,Valid,Others,,,,,,,,,,,,,
312630,Valid,Others,,,,,,,,,,,,,
312631,Valid,Others,,,,,,,,,,,,,
312647,Valid,Others,,,,,,,,,,,,,
312705,Valid,Others,,,,,,,,,,,,,
312706,Valid,Others,,,,,,,,,,,,,
312708,Valid,Others,,,,,,,,,,,,,
312709,Valid,Others,,,,,,,,,,,,,
312710,Valid,Others,,,,,,,,,,,,,
312711,Valid,Others,,,,,,,,,,,,,
312712,Valid,Others,,,,,,,,,,,,,
312713,Valid,Update,"May 12, 2005  ",,,,,,,,,,,,
312714,Valid,Update,"May 12, 2005  ",,,,,,,,,,,,
312716,Valid,Others,,,,,,,,,,,,,
312717,Valid,Update,"May 12, 2005  ",,,,,,,,,,,,
312718,Valid,Update,"May 12, 2005  ",,,,,,,,,,,,
312732,Valid,Others,,,,,,,,,,,,,
312733,Valid,Others,,,,,,,,,,,,,
312734,Valid,Others,,,,,,,,,,,,,
312735,Valid,Others,,,,,,,,,,,,,
312736,Valid,Others,,,,,,,,,,,,,
312739,Valid,Others,,,,,,,,,,,,,
312740,Valid,Others,,,,,,,,,,,,,
312744,Valid,Others,,,,,,,,,,,,,
312745,Valid,Others,,,,,,,,,,,,,
312747,Valid,Others,,,,,,,,,,,,,
312776,Valid,Others,,,,,,,,,,,,,
312777,Valid,Others,,,,,,,,,,,,,
312778,Valid,Others,,,,,,,,,,,,,
312779,Valid,Others,,,,,,,,,,,,,
312780,Valid,Others,,,,,,,,,,,,,
312781,Valid,Others,,,,,,,,,,,,,
312782,Valid,Others,,,,,,,,,,,,,
312792,Valid,Others,,,,,,,,,,,,,
312793,Valid,Others,,,,,,,,,,,,,
312795,Valid,Update,"May 13, 2005  ",,,,,,,,,,,,
312801,Valid,Update,"May 04, 2005  ",,,,,,,,,,,,
312805,Valid,Update,"May 06, 2005  ",,,,,,,,,,,,
312816,Valid,Update,"May 06, 2005  ",,,,,,,,,,,,
312817,Valid,Update,"May 13, 2005  ",,,,,,,,,,,,
312818,Valid,Others,,,,,,,,,,,,,
312819,Valid,Update,"May 13, 2005  ",,,,,,,,,,,,
312820,Valid,Others,,,,,,,,,,,,,
312828,Valid,Update,"May 14, 2005  ",,,,,,,,,,,,
312830,Valid,Others,,,,,,,,,,,,,
312835,Valid,Others,,,,,,,,,,,,,
312840,Valid,Others,,,,,,,,,,,,,
312844,Valid,Update,"May 05, 2005  ",,,,,,,,,,,,
312860,Valid,Others,,,,,,,,,,,,,
312861,Valid,Others,,,,,,,,,,,,,
312862,Valid,Others,,,,,,,,,,,,,
312868,Valid,Others,,,,,,,,,,,,,
312869,Valid,Others,,,,,,,,,,,,,
312874,Valid,Others,,,,,,,,,,,,,
312875,Valid,Others,,,,,,,,,,,,,
312877,Valid,Others,,,,,,,,,,,,,
312884,Valid,Others,,,,,,,,,,,,,
312887,Valid,Others,,,,,,,,,,,,,
312900,Valid,Others,,,,,,,,,,,,,
312902,Valid,Update,"May 16, 2005  ",,,,,,,,,,,,
312909,Valid,Others,,,,,,,,,,,,,
312910,Valid,Others,,,,,,,,,,,,,
312917,Valid,Update,"May 16, 2005  ",,,,,,,,,,,,
312918,Valid,Others,,,,,,,,,,,,,
312920,Valid,Others,,,,,,,,,,,,,
312921,Valid,Others,,,,,,,,,,,,,
312950,Valid,Others,,,,,,,,,,,,,
312951,Valid,Others,,,,,,,,,,,,,
312952,Valid,Update,"May 16, 2005  ",,,,,,,,,,,,
312955,Valid,Others,,,,,,,,,,,,,
312957,Valid,Others,,,,,,,,,,,,,
312958,Valid,Others,,,,,,,,,,,,,
312983,Valid,Others,,,,,,,,,,,,,
312984,Valid,Others,,,,,,,,,,,,,
312985,Valid,Others,,,,,,,,,,,,,
312986,Valid,Others,,,,,,,,,,,,,
312990,Valid,Others,,,,,,,,,,,,,
312991,Valid,Others,,,,,,,,,,,,,
313020,Valid,Others,,,,,,,,,,,,,
313021,Valid,Others,,,,,,,,,,,,,
313024,Valid,Others,,,,,,,,,,,,,
313025,Valid,Others,,,,,,,,,,,,,
313026,Valid,Update,"May 17, 2005  ",,,,,,,,,,,,
313027,Valid,Update,"May 17, 2005  ",,,,,,,,,,,,
313039,Valid,Others,,,,,,,,,,,,,
313040,Valid,Others,,,,,,,,,,,,,
313041,Valid,Others,,,,,,,,,,,,,
313051,Valid,Others,,,,,,,,,,,,,
313052,Valid,Others,,,,,,,,,,,,,
313053,Valid,Others,,,,,,,,,,,,,
313056,Valid,Others,,,,,,,,,,,,,
313058,Valid,Others,,,,,,,,,,,,,
313061,Valid,Others,,,,,,,,,,,,,
313062,Valid,Others,,,,,,,,,,,,,
313063,Valid,Update,"May 18, 2005  ",,,,,,,,,,,,
313067,Valid,Others,,,,,,,,,,,,,
313075,Valid,Others,,,,,,,,,,,,,
313084,Valid,Others,,,,,,,,,,,,,
313086,Valid,Others,,,,,,,,,,,,,
313087,Valid,Others,,,,,,,,,,,,,
313088,Valid,Others,,,,,,,,,,,,,
313100,Valid,Others,,,,,,,,,,,,,
313101,Valid,Others,,,,,,,,,,,,,
313104,Valid,Others,,,,,,,,,,,,,
313105,Valid,Others,,,,,,,,,,,,,
313106,Valid,Update,"May 18, 2005  ",,,,,,,,,,,,
313108,Valid,Update,"May 18, 2005  ",,,,,,,,,,,,
313111,Valid,Update,"May 18, 2005  ",,,,,,,,,,,,
313112,Valid,Update,"May 18, 2005  ",,,,,,,,,,,,
313114,Valid,Others,,,,,,,,,,,,,
313127,Valid,Others,,,,,,,,,,,,,
313133,Valid,Others,,,,,,,,,,,,,
313134,Valid,Others,,,,,,,,,,,,,
313135,Valid,Others,,,,,,,,,,,,,
313139,Valid,Others,,,,,,,,,,,,,
313147,Valid,Others,,,,,,,,,,,,,
313148,Valid,Others,,,,,,,,,,,,,
313149,Valid,Others,,,,,,,,,,,,,
313169,Valid,Others,,,,,,,,,,,,,
313170,Valid,Others,,,,,,,,,,,,,
